epoch;loss;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
35;1.52828;2.66839;1.63158;0.67594;0.21000;0.21000;0.21000;0.69794;0.76506;0.25000;0.24000;0.44674;0.51055;0.30000;0.24000;0.07521;0.08304;0.35000;0.24000;0.72796;0.67030;0.63328;0.63328;0.77008;0.78881;0.73314;0.73314;0.49518;0.40693;0.26661;0.26661;0.50746;0.52953;0.35484;0.35484;0.08859;0.06535;0.01010;0.01010;0.07945;0.09071;0.02656;0.02656;21.95657;18.90855
36;1.36749;2.08467;1.30827;0.80779;0.33000;0.33000;0.35000;0.83292;0.84889;0.34000;0.32000;0.56183;0.58222;0.42000;0.34000;0.11971;0.11203;0.49000;0.49000;0.84435;0.82178;0.83992;0.83992;0.84824;0.88018;0.88115;0.88115;0.60855;0.52178;0.43951;0.43951;0.58912;0.58788;0.48190;0.48190;0.13929;0.10495;0.02325;0.02325;0.13733;0.10562;0.04706;0.04706;23.15899;18.00682
37;1.36546;2.74341;1.72932;0.66039;0.29000;0.27000;0.29000;0.70911;0.76455;0.31000;0.34000;0.50429;0.55358;0.42000;0.42000;0.12470;0.14447;0.47000;0.42000;0.74295;0.67822;0.68608;0.68608;0.78863;0.77283;0.77489;0.77489;0.59675;0.43663;0.35153;0.35153;0.59678;0.53184;0.43891;0.43891;0.15805;0.10297;0.02494;0.02494;0.15691;0.13762;0.06395;0.06395;20.67785;18.92809
38;1.68046;3.12400;1.89474;0.57131;0.36000;0.36000;0.39000;0.67549;0.74478;0.40000;0.40000;0.41237;0.48543;0.54000;0.41000;0.07186;0.08847;0.53000;0.42000;0.72582;0.63168;0.59736;0.59736;0.76806;0.75401;0.70506;0.70506;0.53208;0.33663;0.25690;0.25690;0.49576;0.49017;0.35114;0.35114;0.09091;0.05941;0.00960;0.00960;0.09045;0.08786;0.03198;0.03198;19.90524;19.89446
39;1.48582;1.64294;1.09774;0.88486;0.34000;0.33000;0.38000;0.78361;0.79179;0.34000;0.34000;0.47028;0.46823;0.38000;0.29000;0.08187;0.07645;0.64000;0.64000;0.79112;0.77624;0.77927;0.77927;0.80550;0.80424;0.82199;0.82199;0.49189;0.45050;0.31772;0.31772;0.46419;0.48278;0.33817;0.33817;0.11909;0.06238;0.01257;0.01257;0.17809;0.06069;0.02916;0.02916;19.43544;21.09055
40;1.30851;2.09726;1.21805;0.82841;0.30000;0.29000;0.32000;0.76800;0.83307;0.39000;0.39000;0.55550;0.66173;0.40000;0.40000;0.19548;0.23556;0.65000;0.49000;0.83237;0.71287;0.73349;0.73349;0.86112;0.82399;0.82654;0.82654;0.60585;0.51287;0.43529;0.43529;0.67639;0.65523;0.56897;0.56897;0.29757;0.14554;0.06538;0.06538;0.24949;0.22578;0.13026;0.13026;20.54714;18.20660
41;1.45977;2.23607;1.28571;0.78536;0.19000;0.20000;0.15000;0.79349;0.84220;0.22000;0.25000;0.51069;0.57787;0.37000;0.25000;0.12143;0.14838;0.44000;0.37000;0.81590;0.77228;0.79159;0.79159;0.87240;0.83525;0.86543;0.86543;0.61304;0.43762;0.37195;0.37195;0.59210;0.57232;0.46499;0.46499;0.15699;0.09901;0.02389;0.02389;0.17046;0.13961;0.06345;0.06345;20.16530;17.87015
42;1.17824;2.20730;1.37594;0.79414;0.24000;0.23000;0.32000;0.82353;0.85460;0.32000;0.32000;0.60906;0.66482;0.32000;0.32000;0.15895;0.19473;0.37000;0.32000;0.86828;0.78317;0.84195;0.84195;0.88267;0.85686;0.89787;0.89787;0.64215;0.57921;0.49169;0.49169;0.68109;0.66873;0.58168;0.58168;0.17654;0.14455;0.04830;0.04830;0.19662;0.19651;0.09755;0.09755;20.66484;20.02561
43;1.22988;2.05012;1.16541;0.83059;0.35000;0.35000;0.35000;0.81925;0.85845;0.35000;0.35000;0.56095;0.63659;0.42000;0.36000;0.15360;0.19992;0.39000;0.38000;0.84836;0.79208;0.82633;0.82633;0.88159;0.85674;0.88443;0.88443;0.61611;0.51485;0.43053;0.43053;0.65727;0.62833;0.52454;0.52454;0.16386;0.14455;0.03830;0.03830;0.20616;0.19660;0.08954;0.08954;19.75728;19.83739
44;1.78029;2.99875;1.84962;0.62773;0.19000;0.19000;0.22000;0.73690;0.78763;0.23000;0.22000;0.41954;0.50253;0.30000;0.27000;0.07245;0.08289;0.42000;0.42000;0.79181;0.68911;0.70494;0.70494;0.81999;0.79379;0.78642;0.78642;0.50000;0.36139;0.25912;0.25912;0.53517;0.48392;0.36348;0.36348;0.10448;0.05545;0.00946;0.00946;0.10299;0.07570;0.03595;0.03595;18.76544;18.26292
