epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
40;21.30081;1.36490;19.93591;4.04951;2.39850;0.58476;0.01000;0.01000;0.01000;0.61585;0.69322;0.01000;0.01000;0.35792;0.42935;0.06000;0.04000;0.08350;0.09787;0.09000;0.04000;0.74963;0.52259;0.45628;0.45628;0.77203;0.65311;0.57580;0.57580;0.47692;0.28645;0.17890;0.17890;0.46623;0.40839;0.28318;0.28318;0.12133;0.06366;0.01550;0.01550;0.10301;0.09427;0.04502;0.04502;54.42857;88.76975
41;23.62893;1.40121;22.22773;3.73361;2.22556;0.53740;0.01000;0.01000;0.03000;0.63479;0.64069;0.01000;0.01000;0.34091;0.33071;0.11000;0.03000;0.06590;0.05980;0.27000;0.27000;0.72310;0.56571;0.47766;0.47766;0.71086;0.60461;0.49789;0.49789;0.44262;0.27721;0.18611;0.18611;0.36812;0.30916;0.20129;0.20129;0.10900;0.04723;0.00902;0.00902;0.14205;0.04985;0.02884;0.02884;51.95091;88.99532
42;14.13272;1.19907;12.93365;3.81331;2.19549;0.49829;0.01000;0.01000;0.01000;0.67327;0.70666;0.02000;0.02000;0.40000;0.42620;0.04000;0.03000;0.10778;0.11221;0.22000;0.22000;0.77793;0.59343;0.50415;0.50415;0.77610;0.67588;0.58819;0.58819;0.47398;0.34600;0.20762;0.20762;0.46371;0.40501;0.28260;0.28260;0.15312;0.08316;0.01645;0.01645;0.14353;0.10114;0.04685;0.04685;53.55782;88.70269
43;16.86659;1.77487;15.09172;5.50120;4.26316;0.44680;0.01000;0.01000;0.01000;0.40289;0.39840;0.01000;0.01000;0.20505;0.20075;0.01000;0.01000;0.02349;0.02227;0.02000;0.02000;0.67883;0.28645;0.19547;0.19547;0.71010;0.32804;0.26616;0.26616;0.34550;0.14579;0.05242;0.05242;0.40308;0.16626;0.10500;0.10500;0.04950;0.01540;0.00080;0.00080;0.27619;0.01755;0.00907;0.00907;51.83077;88.12488
44;19.98855;1.53204;18.45652;5.73736;3.96992;0.18469;0.01000;0.01000;0.01000;0.42535;0.52904;0.01000;0.01000;0.22817;0.29721;0.01000;0.01000;0.04529;0.05662;0.02000;0.02000;0.67713;0.31006;0.23974;0.23974;0.69701;0.46499;0.39100;0.39100;0.36323;0.16632;0.06857;0.06857;0.39198;0.26503;0.16192;0.16192;0.07848;0.03183;0.00341;0.00341;0.11253;0.05073;0.02365;0.02365;54.19227;87.97974
45;18.37007;1.36320;17.00688;4.12948;2.31579;0.44891;0.01000;0.01000;0.01000;0.63202;0.66292;0.01000;0.01000;0.37180;0.40338;0.06000;0.01000;0.08376;0.09175;0.12000;0.01000;0.75571;0.54312;0.43732;0.43732;0.73158;0.63115;0.52545;0.52545;0.47377;0.30595;0.17544;0.17544;0.43502;0.38616;0.25855;0.25855;0.11246;0.06674;0.01266;0.01266;0.09872;0.08769;0.03927;0.03927;52.74827;89.12104
46;24.06922;1.17901;22.89021;4.26562;2.42105;0.40022;0.01000;0.01000;0.01000;0.67067;0.72682;0.01000;0.01000;0.43112;0.47287;0.08000;0.01000;0.12045;0.14501;0.06000;0.02000;0.80870;0.57290;0.51149;0.51149;0.80776;0.69099;0.62349;0.62349;0.56902;0.34702;0.23124;0.23124;0.51527;0.45358;0.32803;0.32803;0.15484;0.09856;0.02057;0.02057;0.15341;0.13995;0.06558;0.06558;53.09811;88.37157
47;18.37455;1.15318;17.22137;4.34681;2.45865;0.43730;0.01000;0.01000;0.01000;0.67358;0.75804;0.01000;0.01000;0.46863;0.56252;0.06000;0.01000;0.13964;0.17071;0.27000;0.05000;0.83008;0.56674;0.52064;0.52064;0.84128;0.71795;0.66854;0.66854;0.62245;0.37577;0.30283;0.30283;0.60023;0.54139;0.45255;0.45255;0.23940;0.09856;0.03450;0.03450;0.18684;0.16498;0.10154;0.10154;53.65877;88.47286
48;19.94603;1.29297;18.65306;3.87880;2.26316;0.58259;0.05000;0.05000;0.08000;0.55797;0.67901;0.16000;0.09000;0.34724;0.45192;0.21000;0.04000;0.08592;0.11529;0.38000;0.23000;0.67742;0.47433;0.38308;0.38308;0.71882;0.66108;0.54744;0.54744;0.43140;0.29055;0.16872;0.16872;0.46585;0.44417;0.29798;0.29798;0.12059;0.06674;0.01223;0.01223;0.11828;0.11329;0.04959;0.04959;54.95020;88.54471
49;24.53110;1.30315;23.22795;4.23466;2.42857;0.51801;0.01000;0.01000;0.01000;0.64595;0.72300;0.01000;0.01000;0.35512;0.43442;0.08000;0.01000;0.07321;0.09206;0.14000;0.11000;0.79460;0.54415;0.48411;0.48411;0.80498;0.68293;0.62151;0.62151;0.49723;0.27618;0.17428;0.17428;0.46138;0.42092;0.30436;0.30436;0.12755;0.05133;0.00850;0.00850;0.11568;0.08491;0.04103;0.04103;52.92465;88.27260
50;13.89073;1.26666;12.62407;3.88074;2.20301;0.50050;0.01000;0.01000;0.01000;0.68338;0.71273;0.01000;0.01000;0.40248;0.41814;0.07000;0.05000;0.10499;0.11276;0.17000;0.05000;0.79082;0.60164;0.50831;0.50831;0.78170;0.68073;0.60699;0.60699;0.50943;0.33265;0.17891;0.17891;0.46549;0.39645;0.26894;0.26894;0.14545;0.08214;0.01575;0.01575;0.12533;0.10949;0.05297;0.05297;51.80834;86.52609
51;20.39597;1.16821;19.22776;3.62531;2.15038;0.59982;0.01000;0.01000;0.01000;0.67954;0.74625;0.09000;0.01000;0.44868;0.50774;0.23000;0.07000;0.15782;0.17855;0.34000;0.34000;0.82430;0.57803;0.55485;0.55485;0.79757;0.72662;0.67856;0.67856;0.62454;0.35010;0.28265;0.28265;0.53434;0.49244;0.40644;0.40644;0.24672;0.11602;0.04423;0.04423;0.30580;0.16971;0.11227;0.11227;54.21780;87.45163
